cbsa_code,cbsa_name,cbsa_type,centroid_lat,centroid_lon,station_id,station_name,station_distance_km,avg_annual_temp,jan_avg_temp,jul_avg_temp,annual_precipitation,annual_snowfall,n_months_available,has_complete_year,temp_seasonality,snow_binary
21860,"Fairmont, MN Micro Area",2,43.677173,-94.547096,USC00217602,"SHERBURN 3WSW, MN US",19.01538973,45.33835616,15,72.1,32.21,,12,TRUE,57.1,0
28860,"Kirksville, MO Micro Area",2,40.284489,-92.565124,USC00234544,"KIRKSVILLE, MO US",8.78749587,51.71041096,24.8,75.9,43.78,,12,TRUE,51.1,0
30860,"Logan, UT-ID Metro Area",1,41.88902,-111.787438,USC00427271,"RICHMOND, UT US",2.687368494,48.10438356,23.3,73.7,20.38,59,12,TRUE,50.4,1
34860,"Nacogdoches, TX Micro Area",2,31.62056,-94.62025,USC00416177,"NACOGDOCHES, TX US",2.212539475,66.36547945,47.4,83.2,46.72,,12,TRUE,35.8,0
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",1,30.608557,-87.158547,USW00013899,"PENSACOLA RGNL AP, FL US",14.7581092,69.97561644,53.4,83.7,69.05,,12,TRUE,30.3,0
40860,"Rutland, VT Micro Area",2,43.612399,-73.060304,USC00436995,"RUTLAND, VT US",6.771054442,44.99945205,20.1,69,40.62,73.4,12,TRUE,48.9,1
46860,"Vernal, UT Micro Area",2,40.125887,-109.517748,USC00426568,"OURAY 4NE, UT US",10.74145129,48.85945205,14.3,77.4,8.34,,12,TRUE,63.1,0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",1,30.594941,-86.358164,USC00086240,"NICEVILLE, FL US",14.6842146,66.68191781,49.8,80.9,69.11,,12,TRUE,31.1,0
25880,"Hillsdale, MI Micro Area",2,41.927461,-84.637479,USC00203823,"HILLSDALE, MI US",0.921690019,48.37643836,23.5,71.6,41.48,41.4,12,TRUE,48.1,1
34880,"Nantucket, MA Micro Area",2,41.293392,-70.102164,USW00014756,"NANTUCKET MEM AP, MA US",5.658847498,51.38630137,34,69.8,41.1,,12,TRUE,35.8,0
45880,"Town of Pecos, TX Micro Area",2,31.308366,-103.712706,USC00410498,"BALMORHEA, TX US",36.11901288,64.37123288,45.3,80.6,13.42,,12,TRUE,35.3,0
13900,"Bismarck, ND Metro Area",1,46.887031,-100.979592,USC00325479,"MANDAN EXP STN, ND US",9.817383441,42.41616438,14.5,71.2,19.2,,12,TRUE,56.7,0
12900,"Batesville, AR Micro Area",2,35.737499,-91.559942,USC00030460,"BATESVILLE L&D 1, AR US",7.478991862,59.74794521,38,80,55.34,3.5,12,TRUE,42,1
18900,"Crossville, TN Micro Area",2,35.952398,-84.994761,USW00003847,"CROSSVILLE MEM AP, TN US",7.800737165,56.02794521,35.2,74.1,58.1,,12,TRUE,38.9,0
22900,"Fort Smith, AR-OK Metro Area",1,35.429088,-94.448349,USW00013964,"FT SMITH RGNL AP, AR US",13.20972126,63.04136986,40.9,83.7,50.37,,12,TRUE,42.8,0
24900,"Greenwood, MS Micro Area",2,33.491305,-90.113633,USW00013978,"GREENWOOD LEFLORE AP, MS US",2.560964032,64.61972603,44.7,81.6,52.98,,12,TRUE,36.9,0
25900,"Hilo-Kailua, HI Micro Area",2,19.597764,-155.502443,USW00021514,"MAUNA LOA 5 NNE, HI US",10.38266928,46.11534247,43.5,49.2,14.86,,12,TRUE,5.7,0
28900,"Klamath Falls, OR Micro Area",2,42.683761,-121.646168,USC00351574,"CHILOQUIN 12 NW (FORT KLAMATH), OR US",28.61870995,45.34520548,29.1,64.2,25.28,,12,TRUE,35.1,0
30900,"Logansport, IN Micro Area",2,40.753799,-86.355168,USC00125117,"LOGANSPORT CICOTT ST, IN US",2.828585696,51.39890411,25.9,74.2,42.25,20.9,12,TRUE,48.3,1
35900,"North Wilkesboro, NC Micro Area",2,36.208883,-81.166095,USC00316256,"N WILKESBORO, NC US",5.12604723,57.95835616,37.7,76.7,52.77,7.3,12,TRUE,39,1
36900,"Ottumwa, IA Micro Area",2,41.031275,-92.409466,USW00014950,"OTTUMWA INDUSTRIAL AP, IA US",9.063638389,51.08027397,23.7,75.2,38.11,,12,TRUE,51.5,0
45900,"Traverse City, MI Metro Area",1,44.952324,-85.90832,USC00205097,"MAPLE CITY 1E, MI US",12.25513239,45.89780822,22.7,69.4,37.94,,12,TRUE,46.7,0
46900,"Vernon, TX Micro Area",2,34.08492,-99.24244,USC00414982,"LAKE KEMP, TX US",37.87518287,64.51342466,42.7,85.1,25.16,,12,TRUE,42.4,0
48900,"Wilmington, NC Metro Area",1,34.253691,-78.041674,USW00013748,"WILMINGTON INTL AP, NC US",13.13761211,64.88465753,46.8,81.6,60.95,1,12,TRUE,34.8,1
16940,"Cheyenne, WY Metro Area",1,41.29283,-104.660395,USW00024018,"CHEYENNE, WY US",19.851327,47.21726027,29.4,70.5,15.56,67.2,12,TRUE,41.1,1
20940,"El Centro, CA Metro Area",1,33.040814,-115.3554,USC00044223,"IMPERIAL, CA US",29.05447135,74.0139726,56.2,92.5,2.56,,12,TRUE,36.3,0
23940,"Gillette, WY Micro Area",2,44.191999,-105.517014,USC00483855,"GILLETTE 4SE, WY US",9.922185831,47.09479452,26.6,72.5,17.58,48.8,12,TRUE,45.9,1
25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",1,32.386792,-80.830877,USW00093831,"BEAUFORT MCAS, SC US",15.16501837,67.91945205,50.5,83.4,49.21,,12,TRUE,32.9,0
27940,"Juneau, AK Micro Area",2,58.37291,-134.178445,USC00502610,"EAGLECREST BASE, AK US",22.35017575,38.11150685,26.2,53.8,102.73,,12,TRUE,27.6,0
32940,"Meridian, MS Micro Area",2,32.219701,-88.670401,USW00013865,"MERIDIAN KEY FLD, MS US",14.54826203,66.49534247,47.9,82.9,56.12,,12,TRUE,35,0
33940,"Montrose, CO Micro Area",2,38.407507,-108.266282,USC00056013,"NORWOOD #2, CO US",30.74519552,45.68767123,23.2,67.6,16.45,,12,TRUE,44.4,0
40940,"Safford, AZ Micro Area",2,32.931828,-109.87831,USC00023150,"FT THOMAS 2 SW, AZ US",13.20568901,64.83123288,44.1,85.9,11.58,,12,TRUE,41.8,0
47940,"Waterloo-Cedar Falls, IA Metro Area",1,42.536796,-92.471608,USW00094910,"WATERLOO MUNI AP, IA US",6.098814555,49.09863014,19.7,74.9,38.56,41.9,12,TRUE,55.2,1
37950,"Petoskey, MI Micro Area",2,45.590094,-84.986822,USC00201896,"CROSS VILLAGE 1E, MI US",6.089418919,44.0739726,21.2,66.4,34.91,,12,TRUE,45.2,0
39960,"Rice Lake, WI Micro Area",2,45.437192,-91.852892,USC00477132,"RICE LAKE, WI US",6.67467069,43.18383562,12.2,71,31.49,55.3,12,TRUE,58.8,1
10980,"Alpena, MI Micro Area",2,44.894954,-83.426574,USW00014814,"ALPENA WWTP, MI US",18.41941136,44.68356164,20.8,69.2,33.2,60.8,12,TRUE,48.4,1
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",1,37.121364,-80.531517,USC00446999,"RADFORD 3 N, VA US",10.08333509,53.34082192,32.5,72.6,43.84,,12,TRUE,40.1,0
19980,"Dodge City, KS Micro Area",2,37.688416,-99.884748,USW00013985,"DODGE CITY, KS US",10.89873362,56.39863014,33.8,80.5,22.19,16.5,12,TRUE,46.7,1
20980,"El Dorado, AR Micro Area",2,33.168219,-92.598145,USC00031140,"CALION L&D, AR US",18.71283656,63.64,43.5,81.6,55.3,,12,TRUE,38.1,0
24980,"Grenada, MS Micro Area",2,33.637983,-89.714583,USC00229743,"WINONA 5 E, MS US",18.98248238,60.68191781,40.8,78.5,60.61,,12,TRUE,37.7,0
27980,"Kahului-Wailuku, HI Metro Area",1,20.855931,-156.60155,USC00518407,"PUUKOLII 457.1, HI US",11.01438169,74.93726027,71.4,78,23.47,,12,TRUE,6.6,0
30980,"Longview, TX Metro Area",1,32.431646,-94.684833,USC00415341,"LONGVIEW, TX US",5.464451095,65.90219178,46.2,83.4,48.83,,12,TRUE,37.2,0
31980,"Marion, IN Micro Area",2,40.515758,-85.654946,USC00125337,"MARION 2 N, IN US",7.150063047,50.8830137,25.9,73.4,43.52,25.4,12,TRUE,47.5,1
36980,"Owensboro, KY Metro Area",1,37.664375,-87.147386,USC00151227,"CALHOUN LOCK 2, KY US",18.10678041,57.57780822,34.7,77.5,50.09,,12,TRUE,42.8,0
45980,"Troy, AL Micro Area",2,31.798653,-85.941608,USC00018323,"TROY, AL US",3.053758016,65.8860274,47.7,81,56.13,,12,TRUE,33.3,0
47980,"Watertown, SD Micro Area",2,44.966285,-97.198837,USC00396969,"RAUVILLE 2 W, SD US",3.966575242,42.94767123,12.6,71.6,25.04,,12,TRUE,59,0
